number,Filename,category,class,duration,Dissimilarity 0,Dissimilarity 45,Dissimilarity 90,Dissimilarity 135,Energy 0,Energy 45,Energy 90,Energy 135,Homogeneity 0,Homogeneity 45,Homogeneity 90,Homogeneity 135,Contrast 0,Contrast 45,Contrast 90,Contrast 135,Correlation 0,Correlation 45,Correlation 90,Correlation 135
139,CAMERA 4_OZ/good_image_png/OZ_good_image1122.png,good,0,0.046999999998661224,1.561415982538727,2.1570480391926687,1.6227613399372869,2.160625521274679,0.6490359012892133,0.6474781441311637,0.6492763451580988,0.6474459907053558,0.9218876655452237,0.9142335629652267,0.9221843250469872,0.914272015744549,185.85728352231794,296.5246530747584,212.42905370175325,294.95907908373744,0.9932065370211558,0.9891637487584798,0.9922341722382272,0.9892209613812037
140,CAMERA 4_OZ/good_image_png/OZ_good_image1123.png,good,0,0.0470000000022992,1.6177865194165186,2.23358397992452,1.7164722367047378,2.1862271831569844,0.6505226982022508,0.6489423050447687,0.6506941504213594,0.6489542412665154,0.924403199501861,0.9168417550945931,0.9240942924722526,0.9170458436716542,192.13127198987237,303.5006697588049,222.65251889987385,293.87631516086793,0.9930418263437729,0.9890108682280271,0.9919354218961964,0.9893593462099022
141,CAMERA 4_OZ/good_image_png/OZ_good_image1124.png,good,0,0.046999999998661224,1.6791731821738924,2.250233783725551,1.7081277698121415,2.265072018432196,0.6508175979095719,0.6492954272330569,0.650991108370588,0.6492090249155549,0.9229453093944292,0.915487058548291,0.9228150832460489,0.9154785272510788,203.5720566197942,308.57296864976877,222.72857550180447,308.77716721796156,0.9925845372661531,0.9887621591553828,0.9918856327935807,0.9887547224994091
142,CAMERA 4_OZ/good_image_png/OZ_good_image1125.png,good,0,0.046999999998661224,1.6337348514467478,2.246049727653382,1.7372930787276835,2.2617717341414436,0.6525727101001665,0.6510054704665506,0.652767884064294,0.6509497100484286,0.9256770857144825,0.9182185166277008,0.9251567700294545,0.9181422914655812,196.34187271960968,308.96290115211116,228.58689227057354,310.2402465103932,0.9928990033152764,0.9888283336267626,0.9917317509729631,0.9887821466051775
143,CAMERA 4_OZ/good_image_png/OZ_good_image1126.png,good,0,0.0470000000022992,1.6630953544438885,2.237425615195816,1.7029474061520773,2.2558641600378726,0.6512386413969072,0.6497547128506758,0.6515549978421794,0.6496395138495973,0.9244650503361405,0.9172473383078674,0.9243984517091893,0.9170142956767637,198.9450311115829,305.7467186711689,222.75556732271178,306.16212565052103,0.9928010660162361,0.9889388109731077,0.9919384351911519,0.9889237825366856
144,CAMERA 4_OZ/good_image_png/OZ_good_image1127.png,good,0,0.030999999999039574,1.697081867344625,2.298450708933535,1.7409337526067228,2.2850180300859164,0.6503469141528168,0.6488234513894953,0.6505824659657272,0.6486944119904562,0.9230182229383153,0.9153389935812886,0.9225754719641287,0.915279531935814,204.12880749939083,313.7104929962969,226.45098654194945,310.5543825378677,0.9925788453956257,0.9885974377111775,0.9917662135363953,0.9887121541357011
145,CAMERA 4_OZ/good_image_png/OZ_good_image1128.png,good,0,0.046999999998661224,1.6162789940060391,2.2051092444649782,1.6606091957767,2.210896156000567,0.650668489771518,0.6491162153288821,0.650849804556666,0.6490158916027672,0.9236235008713991,0.9161936999377855,0.923567030807469,0.916028070821021,193.11515018247115,301.4356179595063,216.58731670357872,301.1065059137135,0.9929829473607795,0.9890493817719549,0.9921290097194978,0.989061337825432
146,CAMERA 4_OZ/good_image_png/OZ_good_image1129.png,good,0,0.0470000000022992,1.5893227130573768,2.195177410662975,1.6750057025545875,2.1589965766074464,0.6503203217636971,0.648770343905604,0.6505716034412363,0.6487716652973725,0.9246756725947327,0.9169826365031013,0.9244050466489859,0.9168804678447262,188.3006140865622,298.79248647236085,218.068586255193,290.9536737268109,0.993169688525914,0.9891641569898435,0.9920888696701591,0.9894484350361183
147,CAMERA 4_OZ/good_image_png/OZ_good_image113.png,good,0,0.046999999998661224,1.6049436408655995,2.175168621862478,1.6282529001562591,2.1923956492993457,0.6522851394163303,0.6507386408593119,0.6525339180862043,0.6507244742426317,0.9236931945913965,0.9161812270336185,0.9233103053283276,0.9158340413818258,199.12739281995425,304.84854564920573,216.42487372912416,306.88985953412265,0.9927114945736039,0.9888441116839815,0.9920770693216387,0.9887694100984149
148,CAMERA 4_OZ/good_image_png/OZ_good_image1130.png,good,0,0.0459999999984575,1.587693021892404,2.1816713559294634,1.6412555396244641,2.1740989645033637,0.6491526939490423,0.6476377615404697,0.6493431462570624,0.6476087372545734,0.922136619926675,0.9140899130534132,0.9220822363990687,0.9145106844575774,189.53950270397107,298.1417336765387,214.26731295618555,296.8477271004282,0.9930758814076249,0.9891108897343033,0.9921714644487661,0.989158151082519
